Country;City;Year;AQI;PM2.5;PM10;Deforestation_Rate_%;Afforestation_Rate_%;Vehicles_Increase_%;Industries_Increase_%;Env_Budget_Million_USD;Population_Density_Per_SqKm;CO2_Emissions_MT;Green_Space_Ratio_%;Avg_Life_Expectancy_Index
USA;Houston;2015;19.56;11.49;20.31;0.36;2.82;5.26;2.31;344.42;4765.34;103.45;43.33;84.38
USA;Houston;2015;58.96;32.38;62.7;1.2;1.18;6.61;1.38;218.84;8177.17;117.07;34.17;81.51
USA;Houston;2015;42.49;25.89;33.66;1.24;1.14;3.94;4.06;619.3;9112.38;112.98;33.07;83.41
USA;Houston;2015;15.0;9.21;16.35;0.81;3.56;7.34;1.49;627.42;2990.73;108.72;46.88;85.25
USA;Houston;2015;22.62;13.85;21.42;0.16;1.28;4.44;2.62;722.61;5291.4;85.0;38.39;84.94
USA;Houston;2015;22.68;9.72;16.52;0.56;1.57;3.42;2.87;693.35;6528.25;82.46;37.62;84.87
USA;Houston;2015;42.87;18.36;44.17;0.21;3.64;6.81;1.34;293.48;9363.48;114.59;41.34;82.73
USA;Houston;2015;20.44;12.54;20.01;0.52;1.05;2.06;4.91;573.62;4348.52;88.1;38.29;84.78
USA;Houston;2015;71.59;38.42;55.48;0.82;1.71;2.73;1.45;332.4;4682.72;81.87;39.63;80.89
USA;Houston;2016;100.39;64.99;77.93;0.46;1.59;4.46;3.97;296.6;8396.55;115.65;35.91;78.9
USA;Houston;2016;40.48;18.83;41.7;0.33;2.46;5.35;2.16;251.69;5708.68;90.74;41.35;82.8
USA;Houston;2016;50.72;31.53;54.59;1.46;1.77;2.53;4.34;828.66;4904.56;105.61;38.94;83.28
USA;Houston;2016;24.75;15.03;24.36;1.4;3.56;3.24;2.33;439.13;1432.7;94.91;47.85;84.23
USA;Houston;2016;15.0;8.94;11.89;0.12;2.36;3.26;1.19;303.2;2871.92;81.94;44.08;84.61
USA;Houston;2016;64.3;33.75;69.62;0.64;3.66;3.48;3.4;461.56;9455.46;118.53;40.89;81.64
USA;Houston;2016;64.45;28.33;46.63;1.09;1.89;6.76;4.75;299.5;4245.12;153.14;40.34;81.3
USA;Houston;2016;35.32;19.93;28.06;1.4;1.41;4.66;3.38;349.92;5091.06;91.66;37.75;83.34
USA;Houston;2016;66.84;44.08;51.8;1.5;1.71;6.8;1.59;456.07;2668.32;120.62;40.98;81.46
USA;Houston;2016;42.36;26.13;31.48;1.19;2.64;2.28;3.97;426.25;4593.6;113.57;42.13;83.03
USA;Houston;2016;45.2;23.03;39.84;0.12;2.7;4.73;4.56;963.94;3326.69;117.31;44.66;83.91
USA;Houston;2016;15.0;8.04;15.49;0.56;3.71;6.11;3.44;257.47;1514.01;109.88;49.04;84.51
USA;Houston;2016;15.0;10.34;14.86;0.81;1.3;4.42;4.78;701.66;3947.45;119.71;39.13;85.4
USA;Houston;2016;24.0;14.25;20.0;0.58;3.68;3.8;3.6;734.0;3882.91;91.58;46.58;84.87
USA;Houston;2016;66.88;26.93;47.95;0.97;2.22;3.25;3.56;266.22;3104.04;102.32;42.61;81.07
USA;Houston;2016;54.11;29.4;40.07;0.27;3.91;3.76;3.88;846.03;7611.83;94.94;43.85;83.08
USA;Houston;2016;88.81;53.11;73.89;0.66;2.08;4.48;2.42;466.13;8704.76;113.75;36.87;80.01
USA;Houston;2016;58.8;27.86;44.86;0.63;1.48;3.12;3.35;695.01;3946.72;81.18;39.88;82.47
USA;Houston;2016;99.42;58.15;71.83;0.14;1.52;5.15;4.9;239.3;6240.22;150.94;38.17;78.85
USA;Houston;2016;31.62;13.28;34.51;1.43;1.29;3.39;4.76;943.35;5783.1;122.57;36.66;84.78
USA;Houston;2016;91.7;38.0;69.88;1.13;1.61;3.93;3.47;565.24;8204.22;113.71;35.49;80.02
USA;Houston;2016;18.78;11.83;19.44;1.01;1.39;3.19;1.91;392.47;5532.72;66.16;37.64;84.53
USA;Houston;2016;53.55;31.79;38.51;1.33;2.5;4.61;4.94;557.61;8865.82;144.9;37.32;82.55
USA;Houston;2016;60.4;35.62;54.01;0.36;3.71;5.58;4.22;379.14;2845.0;115.43;47.93;81.73
USA;Houston;2016;80.34;38.87;66.43;0.77;1.68;7.64;4.71;244.88;2664.5;130.64;41.62;80.13
USA;Houston;2016;72.43;47.04;74.36;0.52;3.33;4.97;3.28;408.3;8875.94;134.08;40.59;80.99
USA;Houston;2016;83.25;36.06;64.25;1.45;3.97;5.85;2.38;570.63;8140.62;120.37;42.31;80.59
USA;Houston;2016;72.4;49.87;55.06;0.44;3.72;5.65;3.22;212.24;2277.97;131.47;48.44;80.6
USA;Houston;2016;15.0;10.46;11.45;0.25;1.79;2.68;3.91;576.87;1533.89;76.14;43.59;85.15
USA;Houston;2016;61.24;31.23;49.79;1.3;1.13;7.11;4.99;853.14;6228.81;150.21;35.86;82.62
USA;Houston;2016;15.0;8.6;15.19;0.66;3.06;6.42;2.52;935.72;1066.33;103.98;47.45;85.87
USA;Houston;2017;34.39;16.46;32.57;1.05;2.25;3.7;4.98;526.82;6400.75;138.49;39.32;83.76
USA;Houston;2017;53.18;23.05;49.61;1.23;3.69;4.1;3.83;803.82;3382.12;124.24;46.45;83.06
USA;Houston;2017;15.0;6.66;11.46;1.38;3.41;2.11;2.0;834.65;5907.74;91.31;42.95;85.67
USA;Houston;2017;41.35;16.65;30.39;0.68;1.48;7.83;2.43;944.44;8107.02;137.95;35.65;84.13
USA;Houston;2017;62.35;31.83;61.23;1.14;3.13;5.36;2.57;309.36;1940.15;94.65;46.32;81.46
USA;Houston;2017;15.0;6.11;12.68;0.66;3.49;2.81;2.6;938.93;6261.89;79.31;43.54;85.88
USA;Houston;2017;40.76;19.1;42.39;1.05;3.59;7.24;2.97;840.82;7530.83;150.01;42.18;83.96
USA;Houston;2017;40.85;25.51;33.91;0.83;3.13;3.85;4.01;443.68;1166.2;110.58;47.39;83.16
USA;Houston;2017;15.0;6.68;13.32;1.02;1.64;5.98;1.13;623.6;2849.7;92.93;41.04;85.25
USA;Houston;2017;15.0;8.04;10.52;1.1;3.62;7.59;2.62;901.93;2669.52;133.01;47.09;85.8
USA;Houston;2017;15.0;8.35;15.09;1.22;3.31;5.62;1.35;495.65;2432.05;95.9;46.29;84.99
USA;Houston;2017;90.65;58.36;75.13;1.43;3.04;7.73;3.27;744.17;8543.36;140.38;39.14;80.44
USA;Houston;2017;92.44;57.9;97.53;1.22;1.52;5.39;1.8;354.77;9776.09;92.41;33.58;79.55
USA;Houston;2017;57.47;34.32;46.63;0.94;2.76;5.72;1.59;576.21;5885.12;115.06;41.44;82.32
USA;Houston;2017;15.0;8.81;16.16;0.92;2.27;6.13;1.89;572.91;1817.32;118.7;44.08;85.15
USA;Houston;2017;15.0;8.39;14.26;0.75;1.83;4.35;2.66;619.15;1470.83;113.08;43.28;85.24
USA;Houston;2017;23.85;11.4;20.85;0.5;1.45;4.46;2.2;730.26;5349.57;82.12;38.52;84.87
USA;Houston;2017;59.37;31.32;54.17;0.57;2.94;6.01;4.18;282.61;1923.5;130.58;46.32;81.61
USA;Houston;2017;17.33;11.95;15.33;1.22;2.28;6.45;1.23;896.59;3003.67;82.37;42.63;85.64
USA;Houston;2017;54.09;30.73;50.31;0.9;3.85;2.58;3.46;303.26;3390.3;81.12;47.25;82.0
USA;Houston;2017;89.58;43.95;63.9;1.23;3.66;7.67;2.81;711.69;6963.53;135.09;42.78;80.45
USA;Houston;2017;46.73;24.93;37.2;0.41;1.9;3.83;1.5;569.04;6874.44;106.48;38.41;83.02
USA;Houston;2017;93.65;38.96;82.38;0.26;1.48;6.07;4.94;206.92;3612.04;123.43;40.57;79.17
USA;Houston;2017;22.0;15.08;20.25;0.94;2.84;5.26;3.93;488.19;3440.02;137.83;44.13;84.51
USA;Houston;2017;18.96;9.08;16.55;0.25;1.15;2.82;1.45;399.01;1707.94;80.63;41.49;84.53
USA;Houston;2017;16.52;10.49;16.11;0.76;3.05;2.55;4.02;383.68;5380.52;121.04;43.0;84.67
USA;Houston;2017;81.31;45.92;85.64;0.64;3.85;3.42;3.13;374.61;7320.93;97.93;43.59;80.33
USA;Houston;2017;54.56;26.03;53.9;0.45;3.82;2.08;3.87;331.37;4010.01;112.1;47.0;82.03
USA;Houston;2017;75.2;32.4;78.61;1.12;1.98;2.22;1.08;232.39;5080.75;75.4;39.74;80.45
USA;Houston;2017;15.0;9.92;13.71;0.29;2.06;4.1;1.59;669.08;4932.56;78.72;40.97;85.34
USA;Houston;2017;45.95;19.24;37.61;0.67;3.21;5.87;1.62;658.84;5907.35;97.97;43.05;83.25
USA;Houston;2017;46.59;23.49;39.39;0.67;2.54;3.86;4.3;513.03;7635.08;137.73;39.32;82.92
USA;Houston;2017;19.08;8.43;19.34;0.57;2.0;7.73;1.61;425.38;3236.96;122.52;42.19;84.58
USA;Houston;2017;39.9;23.0;30.28;1.13;2.61;2.83;2.58;298.84;6959.36;107.65;39.75;82.94
USA;Houston;2017;43.51;24.49;42.64;1.08;1.38;6.83;1.76;721.97;8835.22;135.71;34.23;83.54
USA;Houston;2017;15.0;8.44;14.01;0.74;2.74;3.19;2.38;826.79;4218.31;82.71;43.27;85.65
USA;Houston;2017;42.16;19.43;30.09;0.73;2.23;4.14;1.77;638.49;3272.49;82.94;42.7;83.47
USA;Houston;2017;47.13;32.48;40.89;1.43;2.36;7.93;2.72;858.52;2915.2;108.01;42.75;83.58
USA;Houston;2017;69.22;28.89;48.54;0.91;1.85;6.21;2.08;599.35;4767.86;106.38;39.87;81.58
USA;Houston;2017;15.0;9.83;11.42;1.22;3.76;4.07;4.86;782.18;2055.04;116.68;47.99;85.56
USA;Houston;2018;54.33;30.02;57.14;1.47;1.73;7.01;2.09;641.01;5579.85;132.72;38.14;82.66
USA;Houston;2018;58.57;33.4;45.26;0.1;3.11;3.07;2.18;658.27;7605.95;84.25;41.61;82.41
USA;Houston;2018;33.81;22.58;27.93;1.33;2.84;3.7;4.7;809.25;7730.41;141.87;39.46;84.36
USA;Houston;2018;112.17;74.42;104.34;0.72;2.52;7.17;3.37;263.65;7584.08;123.74;39.26;78.05
USA;Houston;2018;65.69;44.94;59.37;1.49;1.64;3.22;4.48;879.29;7959.11;134.02;35.46;82.38
USA;Houston;2018;15.78;9.71;15.37;0.7;1.9;3.54;4.18;671.06;6889.07;103.16;38.1;85.29
USA;Houston;2018;72.38;40.47;64.12;1.5;1.0;2.62;4.47;655.99;3926.25;121.51;37.58;81.49
USA;Houston;2018;15.0;8.09;16.3;0.23;3.87;4.92;3.06;881.79;9185.02;102.43;42.19;85.76
USA;Houston;2018;39.07;22.51;30.24;1.05;1.71;3.14;3.44;373.71;1436.39;72.53;42.65;83.14
USA;Houston;2018;15.0;9.36;12.28;0.12;2.32;6.77;1.55;773.84;1156.28;114.65;45.68;85.55
USA;Houston;2018;15.0;7.67;11.34;0.56;1.01;2.99;1.64;331.04;1219.26;74.19;41.25;84.66
USA;Houston;2018;43.23;19.87;42.95;1.04;3.4;6.76;1.88;784.43;2206.25;120.71;46.96;83.69
USA;Houston;2018;66.57;33.84;59.54;1.44;2.12;7.97;1.53;323.34;1700.62;110.6;43.23;81.21
USA;Houston;2018;34.54;23.05;28.02;1.32;3.13;5.51;3.54;437.56;2631.22;106.22;45.43;83.57
USA;Houston;2018;17.63;9.92;18.02;0.24;3.36;5.03;3.72;504.0;2154.17;129.52;47.67;84.83
USA;Houston;2018;51.87;34.11;56.16;1.46;3.5;6.1;1.79;750.65;9007.87;134.38;40.04;83.04
USA;Houston;2018;46.33;27.59;41.72;0.87;1.36;5.56;4.46;794.87;3564.94;134.77;39.64;83.5
USA;Houston;2018;35.0;18.66;25.8;0.32;2.56;2.91;1.39;904.61;4448.62;75.35;42.9;84.48
USA;Houston;2018;78.0;51.75;75.12;0.82;2.23;5.65;3.62;450.4;1089.11;130.53;44.78;80.7
USA;Houston;2018;38.88;19.74;30.54;1.33;3.43;3.06;4.36;471.4;4002.23;112.47;44.95;83.35
USA;Houston;2018;44.12;25.82;34.51;1.16;1.29;5.57;4.78;309.7;4368.84;135.59;38.34;82.68
USA;Houston;2018;67.92;33.14;57.6;0.49;1.66;7.68;3.06;790.44;8124.46;149.64;36.36;82.05
USA;Houston;2018;66.11;30.01;69.27;0.34;1.44;5.53;2.51;822.7;9180.28;122.98;34.81;82.24
USA;Houston;2018;34.29;21.75;25.18;0.88;2.06;5.94;1.75;377.86;6971.32;117.68;38.34;83.47
USA;Houston;2018;50.04;28.38;39.73;1.5;3.02;4.51;1.46;792.0;2399.65;85.29;45.16;83.25
USA;Houston;2018;20.51;12.67;17.09;0.99;1.84;4.95;1.33;879.67;5612.36;98.63;38.93;85.39
USA;Houston;2018;71.8;34.93;68.57;0.46;1.13;7.96;2.26;971.21;8237.9;152.06;34.68;82.16
USA;Houston;2018;76.6;49.0;60.03;0.29;3.01;7.81;1.77;752.74;9296.13;113.55;39.45;81.4
USA;Houston;2018;39.72;25.93;33.71;0.12;2.56;3.11;4.13;625.36;7126.73;117.27;40.44;83.6
USA;Houston;2018;15.0;7.83;16.15;0.46;2.99;3.21;3.39;711.57;1464.25;92.51;47.04;85.42
USA;Houston;2018;15.0;10.12;12.74;1.17;1.47;3.77;3.71;853.82;2326.6;93.96;40.93;85.71
USA;Houston;2018;72.83;48.86;61.12;0.12;1.3;7.4;1.56;232.51;8171.12;120.4;35.6;80.61
USA;Houston;2018;15.0;7.66;11.88;0.17;2.77;2.25;2.72;885.25;3208.74;72.64;44.92;85.77
USA;Houston;2018;15.0;8.33;11.29;0.71;3.55;3.4;3.01;770.73;1577.65;83.95;48.37;85.54
USA;Houston;2018;52.49;22.73;46.75;0.41;2.98;4.13;1.49;545.44;5397.96;89.63;43.11;82.59
USA;Houston;2018;47.98;25.54;43.68;0.96;1.25;3.63;2.9;349.07;2872.33;104.36;39.92;82.5
USA;Houston;2018;89.83;42.61;64.17;1.26;1.69;7.66;2.2;436.6;4541.18;130.53;39.28;79.88
USA;Houston;2018;60.37;37.26;43.27;0.45;1.5;7.09;2.13;669.05;9953.13;117.83;34.09;82.31
USA;Houston;2018;25.05;10.68;21.43;0.39;3.42;5.58;2.17;969.38;4426.65;96.84;45.44;85.27
USA;Houston;2019;34.33;19.68;30.34;1.1;1.6;4.83;1.96;306.12;7507.54;110.6;36.19;83.32
USA;Houston;2019;63.47;34.15;48.09;0.87;3.51;4.49;3.25;946.85;8395.32;121.35;41.26;82.66
USA;Houston;2019;15.0;6.23;15.71;0.34;3.04;2.59;1.07;656.92;6852.11;71.04;41.94;85.31
USA;Houston;2019;48.69;30.19;38.94;1.26;3.98;6.61;1.93;287.3;3563.28;112.5;47.12;82.33
USA;Houston;2019;30.22;17.6;28.35;0.7;3.06;3.0;2.1;643.21;3691.78;83.86;44.79;84.27
USA;Houston;2019;21.86;15.02;17.39;1.21;2.81;5.74;4.4;600.4;2365.86;124.7;44.85;84.74
USA;Houston;2019;25.81;13.14;25.23;1.39;1.85;2.38;4.52;873.22;4074.43;94.81;40.07;85.03
USA;Houston;2019;65.87;40.12;57.67;0.99;2.53;5.25;2.61;419.1;1059.65;99.01;45.54;81.45
USA;Houston;2019;32.5;20.28;34.22;0.62;3.53;3.82;2.51;876.79;4079.48;102.9;45.9;84.59
USA;Houston;2019;48.97;20.98;43.26;1.07;1.3;7.14;2.39;542.71;4494.47;131.69;38.34;82.82
USA;Houston;2019;15.0;7.85;14.2;1.22;2.74;5.21;3.27;634.76;4798.55;98.65;42.2;85.27
USA;Houston;2019;66.23;30.13;52.44;0.52;3.6;6.47;4.84;691.29;8883.02;135.67;41.4;81.97
USA;Houston;2019;15.0;9.81;15.14;0.13;3.79;2.06;2.98;933.48;6742.67;92.25;44.49;85.87
USA;Houston;2019;98.82;40.39;97.89;0.67;2.1;6.98;4.88;243.29;4275.67;157.52;41.36;78.9
USA;Houston;2019;79.51;43.93;57.9;1.39;3.93;5.22;1.34;642.78;7597.09;103.3;42.8;80.98
USA;Houston;2019;15.0;8.89;11.81;0.95;2.17;2.74;1.48;654.54;7214.18;82.78;38.35;85.31
USA;Houston;2019;43.21;25.57;44.45;1.43;2.04;7.02;2.12;845.16;6412.67;120.2;38.26;83.81
USA;Houston;2019;15.0;7.44;16.02;0.41;2.91;6.63;4.08;773.46;3069.44;139.46;45.25;85.55
USA;Houston;2019;15.0;6.53;11.23;0.38;1.35;2.89;3.07;809.91;5121.31;85.37;38.54;85.62
USA;Houston;2019;73.6;35.33;57.93;0.32;3.71;6.64;1.5;433.8;8387.49;97.67;42.44;80.96
USA;Houston;2019;46.09;22.66;41.81;0.75;2.39;2.57;1.89;250.76;9364.62;100.94;37.07;82.43
USA;Houston;2019;38.93;19.71;41.92;0.39;3.43;5.55;1.19;305.7;5612.84;110.94;44.29;83.02
USA;Houston;2019;44.58;26.72;37.49;1.48;1.42;2.54;4.54;899.08;3524.52;91.27;39.27;83.83
USA;Houston;2019;39.05;22.85;28.24;0.82;1.85;3.65;1.2;398.71;9052.38;93.33;35.69;83.19
USA;Houston;2019;27.5;13.35;23.5;0.83;2.99;4.33;1.26;897.35;2605.11;94.86;45.54;84.96
USA;Houston;2019;29.88;12.76;24.6;0.58;3.49;7.81;1.65;329.58;1220.84;109.38;48.67;83.67
USA;Houston;2019;37.68;16.27;28.7;0.45;1.75;6.52;1.89;760.69;3745.86;108.32;41.05;84.01
USA;Houston;2019;104.49;45.71;114.61;0.81;2.48;7.65;4.63;287.98;7400.39;150.65;39.22;78.61
USA;Houston;2019;28.78;16.0;26.53;1.44;1.88;3.56;4.73;833.94;6988.52;135.69;37.2;84.75
USA;Houston;2019;75.78;50.09;58.1;0.45;1.47;4.09;4.49;393.17;9275.16;106.5;34.7;80.73
USA;Houston;2019;15.0;6.89;13.79;0.49;2.55;5.11;4.41;724.28;1752.32;124.04;45.4;85.45
USA;Houston;2019;17.28;9.71;14.98;1.04;1.7;6.09;1.6;387.04;2644.74;100.97;41.42;84.62
USA;Houston;2019;66.24;32.1;72.62;0.83;2.31;6.19;4.15;525.79;8028.75;119.0;38.05;81.64
USA;Houston;2019;68.06;27.28;55.7;0.85;2.12;3.43;1.44;307.07;8430.66;83.92;37.08;81.08
USA;Houston;2019;29.7;18.15;26.68;0.45;2.84;3.6;2.66;903.03;4123.85;105.16;43.94;84.83
USA;Houston;2019;15.86;7.99;14.08;0.4;1.54;5.49;2.92;836.49;7161.62;131.11;37.06;85.62
USA;Houston;2019;32.23;20.91;23.73;0.98;2.67;2.28;4.4;815.66;2205.45;89.0;44.84;84.48
USA;Houston;2019;38.44;22.83;34.4;0.57;2.53;2.35;2.84;802.97;7707.86;89.48;39.32;84.04
USA;Houston;2019;42.21;25.81;41.56;0.91;3.1;3.21;3.55;798.04;9417.32;99.34;38.97;83.78
USA;Houston;2019;31.84;15.36;26.99;0.13;2.5;3.17;3.9;557.33;8428.19;95.14;38.95;83.99
USA;Houston;2019;55.39;32.37;51.49;0.2;2.7;5.62;2.21;574.48;8636.96;114.5;39.28;82.46
USA;Houston;2019;34.21;14.92;29.37;0.99;2.12;2.9;4.82;218.83;1465.04;95.76;43.9;83.16
USA;Houston;2019;46.07;21.11;49.04;0.47;3.97;7.79;2.12;369.96;4125.22;134.9;47.32;82.67
USA;Houston;2019;22.55;15.52;17.75;1.41;2.09;2.85;2.63;899.87;6561.67;108.38;38.31;85.3
USA;Houston;2020;53.96;27.22;46.22;0.32;1.06;7.47;4.26;513.83;3691.92;122.65;39.18;82.43
USA;Houston;2020;35.94;14.69;27.66;0.15;3.25;3.5;1.25;553.22;9301.38;73.41;40.3;83.71
USA;Houston;2020;15.0;6.79;14.57;0.35;1.06;5.35;2.0;885.72;7735.94;115.63;35.1;85.77
USA;Houston;2020;56.3;34.09;45.47;1.14;3.11;7.67;1.72;691.11;7398.66;108.85;40.79;82.63
USA;Houston;2020;40.76;24.83;33.85;0.61;2.41;5.45;3.81;834.08;2250.04;131.5;44.37;83.95
USA;Houston;2020;30.73;19.88;25.97;0.14;3.19;4.78;4.53;637.54;7885.31;143.6;41.55;84.23
USA;Houston;2020;15.0;10.44;11.87;1.16;1.73;4.11;1.41;741.6;2520.07;86.23;41.49;85.48
USA;Houston;2020;42.3;28.03;34.08;0.95;1.09;4.54;2.64;708.98;1205.66;82.04;41.12;83.6
USA;Houston;2020;60.74;37.83;47.32;1.24;2.44;2.56;4.9;851.34;5655.43;100.49;40.43;82.65
USA;Houston;2020;30.86;17.86;33.58;1.18;2.25;4.47;1.87;910.39;9083.67;84.36;36.49;84.76
USA;Houston;2020;67.5;28.63;49.25;1.17;3.61;2.43;2.09;349.83;9158.67;93.91;40.5;81.2
USA;Houston;2020;70.66;41.27;57.03;0.47;1.4;2.17;2.77;361.71;7942.04;82.23;35.79;81.01
USA;Houston;2020;97.44;52.66;69.52;1.13;1.16;6.17;1.54;277.6;7877.79;99.52;34.49;79.06
USA;Houston;2020;24.71;11.5;20.39;0.13;2.27;4.63;2.73;254.05;4267.73;109.96;42.42;83.86
USA;Houston;2020;16.78;9.44;14.03;0.33;1.53;5.78;1.82;351.81;5447.06;88.99;38.81;84.58
USA;Houston;2020;15.0;7.92;15.24;1.13;3.91;3.48;2.4;706.26;1765.88;78.58;48.84;85.41
USA;Houston;2020;69.84;28.92;71.56;0.59;3.33;7.97;1.5;626.32;5555.34;124.64;43.84;81.6
USA;Houston;2020;15.0;9.5;13.55;0.53;3.89;2.0;3.21;215.86;1399.66;63.55;49.74;84.43
USA;Houston;2020;28.2;13.79;25.66;0.62;1.11;7.87;1.05;440.78;6962.45;101.31;35.73;84.0
USA;Houston;2020;50.39;33.33;38.97;1.15;1.72;4.07;1.57;742.41;6525.28;83.74;37.5;83.13
USA;Houston;2020;35.62;17.62;26.74;1.34;3.56;5.69;1.98;209.02;1177.98;92.59;48.15;83.04
USA;Houston;2020;70.91;41.71;75.77;1.4;1.46;2.55;2.08;264.04;6607.45;88.82;36.36;80.8
USA;Houston;2020;70.88;45.08;64.87;0.78;1.42;2.68;4.77;406.13;7493.53;124.5;35.97;81.09
USA;Houston;2020;33.26;23.16;30.4;0.32;3.73;3.2;3.4;806.66;4037.6;78.65;46.84;84.4
USA;Houston;2020;15.0;9.21;12.49;0.53;3.18;4.42;2.47;660.42;2745.51;79.0;46.26;85.32
USA;Houston;2020;59.21;38.54;43.4;1.01;2.92;7.58;4.63;517.42;8931.3;141.07;38.83;82.09
USA;Houston;2020;58.3;29.07;56.89;0.2;2.96;3.77;1.77;964.77;7855.77;103.09;40.84;83.04
USA;Houston;2020;41.08;24.32;31.48;0.74;1.38;7.02;3.12;678.16;1455.68;105.45;41.95;83.62
USA;Houston;2020;70.8;40.89;72.22;1.4;2.26;6.83;3.09;678.12;6642.8;146.92;38.74;81.64
USA;Houston;2020;15.0;7.81;13.77;0.2;3.28;5.17;2.75;997.91;3423.26;93.87;46.23;86.0
USA;Houston;2020;73.93;47.38;80.88;0.38;2.25;6.3;3.52;983.82;6883.89;114.83;39.49;82.04
USA;Houston;2020;15.0;10.2;12.0;0.14;1.05;2.4;2.98;485.15;3553.68;78.65;39.47;84.97
USA;Houston;2020;46.91;22.12;39.52;1.24;2.25;6.84;3.07;215.98;2893.46;109.88;42.62;82.3
USA;Houston;2020;80.81;47.84;71.72;0.93;3.02;6.88;2.14;823.98;7791.48;110.49;40.33;81.26
USA;Houston;2020;95.39;46.46;92.93;1.35;1.68;6.63;4.84;418.41;9361.56;142.48;34.33;79.48
USA;Houston;2020;37.62;23.49;34.21;1.46;2.96;4.72;3.42;803.29;4923.19;101.23;42.49;84.1
USA;Houston;2020;60.72;39.39;55.37;0.59;3.0;5.98;2.48;724.88;4527.5;99.96;43.88;82.4
USA;Houston;2020;66.42;36.27;70.44;1.33;3.66;6.78;3.21;308.42;2832.73;123.08;46.81;81.19
USA;Houston;2020;36.98;24.88;27.72;0.45;2.41;3.94;3.79;299.61;4828.01;103.32;41.95;83.13
USA;Houston;2021;15.0;7.29;12.13;1.17;2.56;5.83;1.99;701.4;3332.72;95.95;43.19;85.4
USA;Houston;2021;37.94;24.01;30.17;0.4;1.45;2.11;4.62;952.18;6538.13;91.1;37.41;84.37
USA;Houston;2021;25.75;14.75;23.85;0.47;1.94;2.28;2.65;763.65;2016.44;97.81;43.35;84.81
USA;Houston;2021;40.21;23.51;38.99;0.83;1.58;7.58;4.4;827.17;1096.39;131.28;42.83;83.97
USA;Houston;2021;15.0;8.84;14.78;0.38;2.71;5.51;4.44;867.07;5243.4;148.15;42.5;85.73
USA;Houston;2021;83.18;43.39;81.54;0.28;1.98;3.79;3.81;771.01;9999.59;114.18;35.65;81.0
USA;Houston;2021;99.25;44.24;74.63;1.09;2.16;7.08;3.04;480.87;9881.79;156.15;35.52;79.35
USA;Houston;2021;87.89;47.72;73.82;0.94;1.48;2.54;3.71;282.37;4556.51;110.87;38.95;79.71
USA;Houston;2021;31.81;16.23;23.63;0.94;1.64;3.53;2.04;531.38;6864.93;110.92;37.13;83.94
USA;Houston;2021;111.98;57.41;109.32;1.46;2.87;7.73;3.35;610.7;9151.99;140.13;37.99;78.76
USA;Houston;2021;56.65;35.73;52.49;0.7;2.24;2.22;3.11;813.27;3356.02;81.86;42.66;82.85
USA;Houston;2021;16.02;6.68;16.73;0.51;3.53;3.32;4.15;883.0;5648.42;122.37;44.43;85.7
USA;Houston;2021;61.72;35.81;54.31;0.87;1.73;5.71;3.69;871.7;7671.67;144.97;36.64;82.63
USA;Houston;2021;43.53;25.9;47.72;0.98;2.77;5.16;1.06;721.63;3036.45;87.45;44.28;83.54
USA;Houston;2021;19.82;8.51;15.87;0.94;3.56;7.11;4.36;762.86;5978.58;134.45;43.75;85.2
USA;Houston;2021;41.53;21.38;32.62;1.38;2.62;5.0;1.32;401.86;9786.15;112.33;36.69;83.04
USA;Houston;2021;69.43;46.29;53.73;0.18;1.1;2.81;3.52;249.7;9111.61;116.13;34.0;80.87
USA;Houston;2021;51.83;34.27;46.65;0.84;3.06;2.71;4.33;430.13;8021.43;94.36;40.31;82.41
USA;Houston;2021;56.7;28.97;42.08;1.19;2.44;6.83;4.97;468.76;1273.46;149.38;44.86;82.16
USA;Houston;2021;63.67;32.73;58.61;0.27;3.06;7.72;2.58;385.27;9010.97;140.32;39.9;81.53
USA;Houston;2021;35.42;19.28;37.4;0.92;3.7;4.6;3.85;779.71;4697.02;131.35;45.47;84.2
USA;Houston;2021;67.6;35.39;59.57;0.73;2.38;3.43;4.89;604.6;6806.23;136.3;39.6;81.7
USA;Houston;2021;80.51;39.74;57.21;0.53;3.61;3.7;4.75;390.01;9659.93;143.22;40.66;80.41
USA;Houston;2021;115.19;74.51;100.21;1.49;3.81;7.37;2.28;278.38;9463.24;145.04;40.48;77.88
USA;Houston;2021;77.9;46.89;72.44;0.88;2.37;3.32;1.25;217.1;9701.53;85.96;36.54;80.24
USA;Houston;2021;32.18;14.74;25.73;0.28;3.25;7.17;4.93;725.54;2621.57;136.72;46.84;84.31
USA;Houston;2021;69.03;40.71;71.84;0.97;3.28;5.74;4.44;416.52;5376.28;122.36;43.49;81.23
USA;Houston;2021;29.05;15.17;25.11;0.18;2.71;2.58;2.68;364.05;1064.62;68.08;46.89;83.79
USA;Houston;2021;50.76;34.62;54.18;0.56;3.69;3.85;2.45;855.52;5377.4;87.64;45.14;83.33
USA;Houston;2021;15.0;9.35;13.93;1.32;3.19;5.05;2.04;992.45;5355.36;103.18;42.88;85.98
USA;Houston;2021;69.9;46.74;49.58;0.19;2.8;2.7;3.33;714.86;8441.34;117.9;39.75;81.77
USA;Houston;2021;95.78;43.65;82.1;0.21;2.8;3.57;4.3;338.83;9058.33;120.53;39.13;79.29
